Read_ID	QUERY_LEN	REF_LEN	sDTW score: fwd-strand	sDTW score: rev-strand
4411	read_ab05e27d-0f8d-4542-af59-858c8332b8a8	2048	48128	307.5	284.75
4412	read_ab070c4b-3dab-47e1-971d-7c395a238148	2048	48128	262.5	266.5
4413	read_ab0ae7d9-08bf-49e5-8ae7-6bb21f5ba4b9	2048	48128	265.5	275.5
4414	read_ab1349dd-6388-4ee3-ad3f-8e9276f0ca9b	2048	48128	242.375	243.375
4415	read_ab2a219d-7b69-458f-b777-33735fa057ea	2048	48128	296	310.5
4416	read_ab333919-bf4f-4765-bd09-83768ae5101d	2048	48128	286.25	295.5
4417	read_ab486762-0f5e-4357-b13a-5bd2e8b93d3a	2048	48128	298	288.75
4418	read_ab5dafe5-1654-4707-a701-d66de47f43d8	2048	48128	302.5	298.5
4419	read_ab6726bb-2e45-4f53-9134-8b7dd72051db	2048	48128	280.25	282
4420	read_ab739cd4-b775-469a-a1f5-ac34437c8ea7	2048	48128	261.75	258
4421	read_ab7a3ab1-93da-4cb7-8c39-20010e1f345b	2048	48128	304.75	303.5
4422	read_ab99de8c-537d-46fb-809a-77af5f1e9d8a	2048	48128	266.75	277
4423	read_abba3135-72c8-4f08-b839-77cf790e0487	2048	48128	247.125	260
4424	read_abc5d2ca-ec34-4d41-b885-9415730aa5c9	2048	48128	305	323.25
4425	read_abe8e046-77fe-40ce-8b1b-fa2ed5a0abe1	2048	48128	269.25	268.25
4426	read_ac29f79a-a3e4-4f5d-90ce-3c37b181f65e	2048	48128	285.5	293
4427	read_ac4afc58-ed3b-4f9e-80f3-07d977021fe1	2048	48128	284.75	297
4428	read_ac57c960-65fe-4e71-b340-57fa09a43ab1	2048	48128	293.25	303
4429	read_ac6034f7-78dc-4d51-86e3-46719c66f1fe	2048	48128	253.5	249.875
4430	read_ac60996b-02ea-495a-8099-930d760cad4c	2048	48128	275.5	286
4431	read_ac760e28-464c-48c1-ab8b-f9da5fb9830f	2048	48128	270.5	268
4432	read_ac78ab60-3d6f-40b8-9dcf-e02211d5e700	2048	48128	291.25	297.5
4433	read_ac7fce11-e569-494e-875c-406ca4d136de	2048	48128	257.75	273
4434	read_ac86daac-9c76-4f8e-b067-d9769c74007f	2048	48128	270.75	279
4435	read_ac8d1de7-93d3-4f2e-94fc-a8f0f073d009	2048	48128	332.25	334.5
4436	read_acb797b6-045a-41b8-875b-a9d60ac0ecad	2048	48128	259.75	267.75
4437	read_acbc8655-bd19-43df-8189-631f46a0a483	2048	48128	257	273
4438	read_acd95337-9201-4a45-9808-ffc7717857f7	2048	48128	267.25	281.5
4439	read_ad004508-f79f-4c9a-b133-50d4c3598639	2048	48128	348.75	333.25
4440	read_ad13b2aa-b2e5-4c24-adf9-7b7cea508770	2048	48128	261	262
4441	read_ad2dae28-39b4-4e2d-9685-ef3887a58eba	2048	48128	302	305.5
4442	read_ad449caf-afa4-4c67-b0ec-bea42bd94017	2048	48128	277	288.5
4443	read_ad4a7f24-14ad-42da-b798-a6aaa2c1acb3	2048	48128	232.875	245.625
4444	read_ad527a6c-82e4-40ff-a9ee-99a851837cf8	2048	48128	303.25	296.75
4445	read_ad5bbbc1-4eb0-40b2-a4e2-3807f945c2bd	2048	48128	259	262.25
4446	read_ad5d7109-d52d-4236-97ee-f0aa0c4db782	2048	48128	269	271.25
4447	read_ad5ddf34-8c12-4050-8e89-9317c302bd9d	2048	48128	269	280
4448	read_ad842500-72f5-4189-8b22-745863909823	2048	48128	270	299.25
4449	read_ad93c736-5553-499f-9809-a35129006183	2048	48128	250.375	251.625
4450	read_adb9f050-b7d5-48a0-8001-478ef0e4db29	2048	48128	303.25	310.5
4451	read_adbc7228-3e5c-4689-82a5-2b047446dc13	2048	48128	278	284
4452	read_adbff066-406d-4184-bfa5-9ccd22ce405e	2048	48128	265.5	268.5
4453	read_adc9002f-5876-4402-83a9-3b44fb936f04	2048	48128	286.75	295
4454	read_ade94398-d9d7-429c-b6a9-3381986ecfdf	2048	48128	312.5	326.25
4455	read_adec34a1-fcf7-43fd-92b0-10ec36b1ed99	2048	48128	297.5	302.5
4456	read_ae43f9ca-a219-4147-94e4-83e2182bd6c6	2048	48128	226.5	239.5
4457	read_ae4c8f06-1b13-4712-b107-4ddfd2444ae2	2048	48128	275.75	286.25
4458	read_ae64e4ae-41e2-47d8-b7e4-e3331ef3eb1e	2048	48128	298.5	291.5
4459	read_ae6f1c0e-f0c8-4045-a962-188155930995	2048	48128	254.375	273.25
4460	read_ae7f9191-c7f8-47f9-aaca-4c64ddd7e1f4	2048	48128	265.75	267.75
4461	read_ae872924-b53d-494d-979d-1af9aad78730	2048	48128	252.375	263
4462	read_ae904b24-de7e-4a07-a2a7-e60b85df2ae5	2048	48128	270.5	259.25
4463	read_aebdfd7f-9050-401a-8d4c-a7b3f224cd6c	2048	48128	295.25	296.75
4464	read_aec22136-3667-43f2-9faa-aadad13521c6	2048	48128	304.5	310.75
4465	read_aec7447d-d174-4698-8541-c341bfe71a68	2048	48128	279	284.5
4466	read_aed8a509-61a7-4979-897f-6a6257124b14	2048	48128	206.125	220.25
4467	read_aeedbb0d-9e3a-429a-90ab-db1f6f02b420	2048	48128	310.5	307
4468	read_aef1b989-af8b-4379-8c24-0da76d7ec392	2048	48128	267	267.25
4469	read_aefe2046-56ce-4c9c-a23c-ecc764863741	2048	48128	237.625	244.625
4470	read_af0ab988-4eb4-4835-a5d3-549de839f7e5	2048	48128	263	271
4471	read_af87a84d-c52d-477a-a8c2-e4025d12c9e2	2048	48128	276.75	284.5
4472	read_af8cca21-3057-4eb4-8cf8-f266c84f9e80	2048	48128	312.25	306.5
4473	read_af9ab3f1-c413-4164-b26e-d234bf213316	2048	48128	330.75	323.5
4474	read_af9e7b7f-1504-4157-abc8-5de7383767f7	2048	48128	249.25	251.75
4475	read_afc2034d-c691-434f-a302-8ffa59df1756	2048	48128	264	291.25
4476	read_afc97d04-c45d-470d-8d6b-ad9eb6378682	2048	48128	292.5	288.25
4477	read_afcb823a-4b53-495e-9d4e-9b81a90c95c8	2048	48128	303.25	309.75
4478	read_afcbb0bf-fde9-45e5-908d-3edfa5d5b113	2048	48128	279	279.75
4479	read_afdb685b-6119-46eb-8c45-fb653c4a8218	2048	48128	295.5	302.25
4480	read_aff5704f-7f30-496d-bda8-0de2e58d9025	2048	48128	297.75	318.25
4481	read_aff8966d-e90d-4653-bdea-cbecc767729e	2048	48128	257.75	249.375
4482	read_b00603de-b84f-4985-990a-e0aabb8eee7b	2048	48128	247.5	252
4483	read_b0114fab-ff20-471f-9165-e245cbcf6c2f	2048	48128	177.5	187.75
4484	read_b017701b-97c5-470e-853b-90cefa956607	2048	48128	228.5	233.75
4485	read_b020ba4f-3b6e-4cc5-b606-2584b0c78989	2048	48128	308.75	314
4486	read_b023c6fd-cdc9-405d-855a-2c230a3674d6	2048	48128	252.125	274.25
4487	read_b02ad9ac-a77c-458b-a8a2-6fcba22ba600	2048	48128	221.375	239.375
4488	read_b030dfe1-4c22-4acf-8c5c-39bbd857e2a2	2048	48128	295	302.5
4489	read_b034c934-72ff-4208-8cf4-0daaacb20777	2048	48128	282.75	283.25
4490	read_b03fdb4a-95e5-4da3-90f3-ccb7a365e311	2048	48128	290.75	291.5
4491	read_b0538176-c1fa-44b8-ac2e-d75b6da43062	2048	48128	214	220.375
4492	read_b06aea71-2c07-476f-8841-0352b5a57568	2048	48128	259	257.75
4493	read_b080027c-fcb8-4c9d-8714-790bcc5ad6ad	2048	48128	264.5	261
4494	read_b0a42d40-c55b-442d-9f35-a6938f17a400	2048	48128	263.5	276
4495	read_b0a8a05a-fded-43ae-b64c-76e76b805158	2048	48128	254	266.25
4496	read_b0bd9124-de37-4f88-aac1-6adf93b0b0a7	2048	48128	277.5	281.25
4497	read_b0bfc342-bff7-4414-a0ba-79d671d6c103	2048	48128	262.75	257.5
4498	read_b0ebf077-e673-4837-8f6a-b2cf325316a2	2048	48128	287.25	292.75
4499	read_b104532d-d618-4e93-ae61-9df3fb664cce	2048	48128	260.5	255.625
4500	read_b1052d77-38bf-48a5-a961-1cc279d13e6e	2048	48128	290.25	297
4501	read_b1060b5d-7dee-4a11-805d-734e57c30247	2048	48128	341.5	345.5
4502	read_b11533d7-a66d-42f8-8b59-aeaaabd36018	2048	48128	299	306.5
4503	read_b11e60f1-f6a1-4347-a1a2-b0fd22940722	2048	48128	294.25	298
4504	read_b1246c64-174d-4730-b34d-1d90369dcc48	2048	48128	302	304.5
4505	read_b128c72f-36ea-4cff-a138-5aa091d17819	2048	48128	264.75	270.25
4506	read_b1368cb2-7caa-4c4d-bb68-a266c8831887	2048	48128	269.5	270.75
4507	read_b13ddc8b-821a-463e-b299-50607c9c54ac	2048	48128	288	297.5
4508	read_b1466e4f-327e-4afd-937b-4973f2af91a2	2048	48128	293.5	292.75
4509	read_b1502317-6a2a-46b9-9ca7-8df9d2db4beb	2048	48128	279.5	297.75
4510	read_b172946a-cb75-482a-8086-60a2c339e30e	2048	48128	280.75	285.5
4511	read_b1783e6c-65fd-4ec0-9551-f4188faad593	2048	48128	253.625	262.75
4512	read_b1895d55-60fb-4ff1-8bb3-876f6d2a9c3e	2048	48128	282.75	296.75
4513	read_b1924469-9a08-4767-87e2-c59271f08cc7	2048	48128	272.25	281.75
4514	read_b1b61b97-b851-4bd6-a059-fa2ee0048c14	2048	48128	247.25	263.5
4515	read_b1c5fe29-917d-499b-aa4c-c6a17e63a3a8	2048	48128	267	274.25
4516	read_b1c9fd16-0937-4823-8e69-ed0c397923c8	2048	48128	313.5	314.75
4517	read_b1d532a8-5be5-4bc1-a128-fb74c939ff96	2048	48128	341.75	351.5
4518	read_b1e06401-97ac-4ec2-b124-41aa797a2f8d	2048	48128	273.75	284.75
4519	read_b1f2fb16-9cad-403e-8687-ce22a12a3ee1	2048	48128	260.75	273
4520	read_b20dabb7-2085-476a-94ad-62be63e7b32c	2048	48128	302.25	309.25
4521	read_b212c772-bc50-43ab-bccf-5f97f357c202	2048	48128	265.75	270.25
4522	read_b21f48d4-70d3-4640-889d-0d848cfd2bc4	2048	48128	291	293.25
4523	read_b223037f-cde3-4f35-8600-f830a07fafc2	2048	48128	257.25	273.25
4524	read_b27f976b-a5df-43df-bb50-8d98d7f5bc99	2048	48128	269.75	283.25
4525	read_b28616c5-c886-4515-bef9-6fc4a648838d	2048	48128	284.5	294.5
4526	read_b28e59c6-b54f-48af-85f8-257870e854a7	2048	48128	299.25	327.25
4527	read_b28fdbd4-23f4-40ee-b041-c07d770b47ee	2048	48128	269.25	269
4528	read_b2a8620f-409a-4f30-9198-b0cd0527e775	2048	48128	251.75	263.75
4529	read_b2b300fc-6221-4cb8-be6e-457eff3ae8fa	2048	48128	257.25	269.5
4530	read_b2b87f5a-bcbc-48d1-998a-a2d809e82fd6	2048	48128	257.25	256
4531	read_b2cdd216-cb7a-44c5-ac01-6982d4155042	2048	48128	299.5	317.5
4532	read_b2d0d195-37e2-4990-8613-4e5549607520	2048	48128	189.25	190.625
4533	read_b2e9e92b-5155-4119-824c-fb32d483c4f2	2048	48128	283.75	286.25
4534	read_b301dc6a-5780-4079-b96c-e0d1646e9c45	2048	48128	257.75	267.75
4535	read_b30e520b-8fed-4ece-bc77-170d4a8fb544	2048	48128	290	291
4536	read_b32d60ee-1bde-4327-890c-993caa960fbb	2048	48128	301	302.75
4537	read_b3a1f6d4-dfdf-4467-9a9a-f902e0bf3587	2048	48128	179.875	184.375
4538	read_b3b12065-41ab-40fa-92f1-637c8aaf4ea1	2048	48128	295.5	288
4539	read_b3b16494-bd1d-4cb3-a4d9-fb4e0ca36306	2048	48128	292.25	287.75
4540	read_b3b31b34-d3f6-4113-a5f8-0d8a5eb41fcb	2048	48128	281.75	281.25
4541	read_b3bf79af-7b67-469c-ad3d-a73354035322	2048	48128	363.25	386.25
4542	read_b3c55a16-4cd9-4922-8421-4231d0d2d58a	2048	48128	235.875	241.375
4543	read_b3c8b84f-26b6-4d69-bbaf-dcf81d07a38d	2048	48128	288.25	308.5
4544	read_b3ec6d5e-f5c5-43e2-9805-90e03e4f659b	2048	48128	276.75	293
4545	read_b3f2e557-8f9f-4dcd-825d-ef34ff9c52e6	2048	48128	300.75	292.75
4546	read_b3f4eea5-6c49-4b76-bd2d-9afc25e2e07e	2048	48128	252	258.5
4547	read_b419d87a-5147-4b5f-a471-a286ed8ce246	2048	48128	241.25	250.125
4548	read_b427795f-0e45-4b65-8b24-42d469f28846	2048	48128	276	290.75
4549	read_b42cfbd4-68e8-4021-8a31-786f42563503	2048	48128	269.5	277.5
4550	read_b43704bc-e176-4d64-880f-434f20de8662	2048	48128	201.75	203.25
4551	read_b4394100-6fdf-48f9-a7f8-5bfde4e36a8b	2048	48128	269.75	284
4552	read_b43a8f96-3ee1-475a-950d-2744358d9160	2048	48128	318.5	322.75
4553	read_b4458899-5592-4bc6-b49e-303ac24b9893	2048	48128	310.25	306
4554	read_b44ed550-47e8-4e57-801c-f7c4ed213793	2048	48128	300	301.75
4555	read_b4a3658c-be18-41e6-94bd-a266597cfc8f	2048	48128	239.625	263
4556	read_b4ef2795-f569-42b0-a6c5-3232e9862f61	2048	48128	1560	1545
4557	read_b4fcd7d2-9a41-4249-9857-ef2c2be47ac0	2048	48128	290.25	294.5
4558	read_b500d20f-ff9f-446d-8d5b-bd3276426d82	2048	48128	287	289
4559	read_b512d26d-6c20-49ac-b401-25f1697642e6	2048	48128	252.625	276.5
4560	read_b51f1a69-d400-401c-ae4e-f2d813553835	2048	48128	256.25	264.5
4561	read_b5256fc3-0e10-4f25-a72f-45257f51ee8b	2048	48128	279.75	280.25
4562	read_b535c5a3-b04a-401c-9e91-13e4ec8783a0	2048	48128	292.75	279.25
4563	read_b537f736-e9a9-47c8-9e7a-4211cd91ba6e	2048	48128	284.75	296.75
4564	read_b53fec45-13b3-423a-9d58-9a90b7d9d872	2048	48128	295	303
4565	read_b541f959-b739-48ae-8fff-c80ae1a3c6f7	2048	48128	260.25	263
4566	read_b54e2942-b476-43f2-972b-741481101fe3	2048	48128	221.25	223.75
4567	read_b55b34bc-df29-4407-a3e3-f5e525a74290	2048	48128	272.75	264.5
4568	read_b56dfe28-b7ce-404f-8fd7-847eb1fd5e7b	2048	48128	268.5	281.25
4569	read_b577dead-f44b-4ff6-a398-10f61fc9f32b	2048	48128	294.75	300.75
4570	read_b589c6b3-a484-46f8-9eda-9092ea90f868	2048	48128	249.125	240.375
4571	read_b5994936-20a9-4a69-821c-1bb00b726aaf	2048	48128	286.25	295.25
4572	read_b59a3f92-1b7e-4dac-a6a4-2896d52ed89e	2048	48128	288	281.5
4573	read_b5a5080d-b335-4dd8-8cd3-542708f53621	2048	48128	244.625	266.25
4574	read_b5d115ab-10b5-499e-be6b-c93d5cec3729	2048	48128	227	239.625
4575	read_b5f492c3-c403-4f40-8ab2-161439680423	2048	48128	259	275.25
4576	read_b60c3e25-5927-40f5-ae45-950475900e44	2048	48128	289.25	280.25
4577	read_b611042b-5f21-4ce3-b5e5-1a8c268326c1	2048	48128	357	344
4578	read_b6157972-44c2-4157-9936-194ceee991f0	2048	48128	301.25	304.5
4579	read_b6232101-b972-49bd-a8bf-7a02c1eb61ab	2048	48128	258.25	273
4580	read_b62c523f-6d0a-4add-bf10-b59466b4623a	2048	48128	250.625	256.25
4581	read_b63388a7-7f97-46b7-9f1d-3ff1c99250bc	2048	48128	298.75	308
4582	read_b640bf04-e4a8-4529-89d6-8fa2678a97a9	2048	48128	261.5	272.5
4583	read_b6469702-f7a5-46f1-8941-2bcb8b5fdbd0	2048	48128	283.75	292.5
4584	read_b64e5e90-88e4-4acc-b785-11022307d29b	2048	48128	392.75	411.25
4585	read_b654ca03-b238-4646-836a-30cb08f357a4	2048	48128	325	319.25
4586	read_b65aeea6-3b67-452b-82b6-90403cd20ce6	2048	48128	291	294.75
4587	read_b68a0ea2-53a5-449b-9c8b-374d1ea738d2	2048	48128	312.75	293.75
4588	read_b69fc75c-5bf8-4bde-849c-3097122bdd6f	2048	48128	262.25	284.25
4589	read_b6ad2ba8-ae3d-403d-8c4f-940454959852	2048	48128	299	300
4590	read_b6e95cbd-c20c-491f-bbd0-8d5d5e08a5b7	2048	48128	276	281.75
4591	read_b6f419d2-393c-49f2-8b55-5606c14a55d6	2048	48128	332.5	335.5
4592	read_b70c1bbd-9f41-4dcd-89dc-43594b165412	2048	48128	271	271.75
4593	read_b730089f-c1f7-46ba-9b88-6af3a63b2a2c	2048	48128	267	269
4594	read_b736f66e-176d-47f9-8287-234c404fe852	2048	48128	270	272.5
4595	read_b7408791-474c-41a8-8e10-3aa79c74ab6b	2048	48128	284.25	280.5
4596	read_b741ebff-9a11-4ef4-a6bd-241274888b4a	2048	48128	266	279
4597	read_b74ef9a5-97a8-4717-9e25-c3a34d373540	2048	48128	253.875	270.25
4598	read_b75b13a7-e236-4192-8e4d-2e4f57eb7ae4	2048	48128	1464	1460
4599	read_b75eb43d-2596-4c1e-b161-33724356b579	2048	48128	266.25	267.75
4600	read_b7642a6d-2b59-4522-8478-e1e65e39312c	2048	48128	342.25	336.25
4601	read_b76d8e2d-0596-428b-acb4-f62bfe0b03b4	2048	48128	205.375	210.625
4602	read_b774f708-cce3-437d-a403-a750f6fda92d	2048	48128	757.5	758
4603	read_b77ab0e0-3751-4b12-ab50-55d9152df66a	2048	48128	256.75	257
4604	read_b78d927f-a14f-4f77-bc9d-72b29ad5aa2f	2048	48128	297.5	302.75
4605	read_b7a95c00-1bae-46ba-b69a-b0ce7fcc0421	2048	48128	281.75	293.25
4606	read_b7bb1d52-bd59-49c2-bd4e-d30b1be4e6fc	2048	48128	289.5	317.5
4607	read_b7bc788b-73b6-4d7d-88b5-9e676ea9fdd2	2048	48128	239.25	239.625
4608	read_b7c7d74f-eb93-4c6f-ab5c-a002130a262a	2048	48128	268.25	278.75
4609	read_b7ee0a65-e919-4352-b421-86870728787c	2048	48128	268.5	302.25
4610	read_b7f0bacc-0934-4091-913a-b3f832f02edc	2048	48128	271.25	269
4611	read_b80269a7-cdae-4f1b-90e6-24613d1c92d0	2048	48128	285.5	296.25
4612	read_b80e466d-8c13-43de-834f-28b58c88cd3f	2048	48128	266.25	266.25
4613	read_b815fa38-d208-4e00-aa32-dcd64fe00a03	2048	48128	1508	1494
4614	read_b82464f4-c90f-42c9-99ce-3e56e01f9431	2048	48128	292.5	286.75
4615	read_b84ae1a9-ee7e-478c-b128-e16f990dac78	2048	48128	283.5	285.5
4616	read_b84b9572-ba50-4940-8336-8de904b18de4	2048	48128	298	304
4617	read_b84d3d4e-0130-4fcd-bec7-5158bf6d525b	2048	48128	290.75	297.5
4618	read_b86b4885-9705-4c2d-8d25-291cc864d648	2048	48128	273.75	282.5
4619	read_b897aaa8-2d59-4ef7-aa2a-d7ad4c356a54	2048	48128	264.75	276
4620	read_b8a22a84-9829-454e-a61b-ebbbb499f0d4	2048	48128	294.25	297.25
4621	read_b8a86053-1db7-42fe-b16f-e833aefa038e	2048	48128	309.75	305.5
4622	read_b8c16f3d-e658-4548-8ae2-f25db4067acb	2048	48128	262.75	274.25
4623	read_b8c1ec35-d69a-48c8-8192-5f99471f0a0f	2048	48128	264.5	273.25
4624	read_b8c60786-a7f5-4a78-8ada-8c8a4b238a85	2048	48128	320	327.75
4625	read_b8d83617-2ed4-4804-add0-a70ae52e8d32	2048	48128	284.25	284
4626	read_b8d8f30e-fbce-435f-b12c-a9aa9f080656	2048	48128	233.375	243.625
4627	read_b8daffad-9de5-4975-90cc-07b818818f9c	2048	48128	242.75	235.25
4628	read_b8ea7794-9693-4f62-b7af-4a688258ae7a	2048	48128	289	298.5
4629	read_b8ef7673-6007-4cd5-9e5a-3b6a7719ef07	2048	48128	292.75	282.25
4630	read_b9064dd3-ef2b-4c68-8772-d458d8a430e5	2048	48128	278.75	288.75
4631	read_b90edd53-4463-4e3a-993d-43ae20233e49	2048	48128	208.375	210.375
4632	read_b91bc0be-6ba8-40f9-9f65-2e9905f08688	2048	48128	286.75	290.75
4633	read_b91cf47b-064c-47ae-893d-53716934e240	2048	48128	227.625	218.375
4634	read_b923b956-975f-441f-988d-f4f14f88e2fb	2048	48128	431.75	422.75
4635	read_b95b896c-0290-4429-969e-1c401e7a17a0	2048	48128	289.25	284
4636	read_b97b6d60-c36d-4d3e-ac26-2964e358b8e6	2048	48128	309.25	318.5
4637	read_b99f25b6-4b84-4dc0-8ee9-4e82c0ff1894	2048	48128	253.875	258.5
4638	read_b9a400b0-abeb-40c0-88b0-593291553799	2048	48128	290	297.25
4639	read_b9a8cc7b-951b-42cb-85ab-edf155e123ee	2048	48128	313.25	325.75
4640	read_b9b61dd0-35ef-433d-b19d-469a1f58d86e	2048	48128	293.25	289.75
4641	read_b9b86396-0652-4981-9f6f-bbd6cda0f7ef	2048	48128	255.75	277.5
4642	read_b9bb45b0-7a65-41d4-8faa-984f6b1799ac	2048	48128	247.375	267.75
4643	read_b9bf8cb7-cb48-447a-b2cb-58fc4246b380	2048	48128	238.125	229.125
4644	read_b9cfb0c1-7819-42cd-9c82-bd7eb284a7f8	2048	48128	278.5	296.25
4645	read_b9d16a28-55d5-4df2-8b3b-088575f3e46b	2048	48128	276	291
4646	read_b9e401ba-ca71-4c03-96b8-1c14bcaa1ca1	2048	48128	275.75	280.5
4647	read_b9f9f319-d5aa-4c66-b514-cdb9236f5bc5	2048	48128	320	338.5
4648	read_ba00e835-508e-4999-a619-8cc8c52f3841	2048	48128	293.25	297.25
4649	read_ba092d26-1b64-4e2a-a80c-4e036282b2de	2048	48128	268	273.25
4650	read_ba3c9050-80cd-47ad-8727-dc1543bb84db	2048	48128	255.75	263.25
4651	read_ba4cc916-528a-4873-b217-44194ffee08b	2048	48128	230.5	241.75
4652	read_ba5b46c6-db86-4f2b-996e-751961c83624	2048	48128	285.75	291.75
4653	read_ba5df7e3-c84a-4359-9e72-ed753f8f9572	2048	48128	294.5	303
4654	read_ba6cb5ef-7a7a-49f6-b34f-01775b47743d	2048	48128	275.5	274.25
4655	read_ba7c1e6b-2080-46eb-a4ea-90e5bab24e57	2048	48128	308.25	316.25
4656	read_bad1933f-7b4f-4809-afe2-e173389264b1	2048	48128	288.25	280.25
4657	read_bade79bb-61c8-46f6-bb0d-93106b44302f	2048	48128	299.5	308.5
4658	read_badeeb67-a73b-4cf1-9443-464d3a75be97	2048	48128	282	292
4659	read_bae656de-0428-4b67-bdc8-f2d80dfc704d	2048	48128	302	307.25
4660	read_bae730b2-db22-4519-96cb-984fc1f2055f	2048	48128	281.25	278
4661	read_bafa3717-36e0-479a-80bf-7435f1250afa	2048	48128	277.5	279.25
4662	read_bb001953-f237-4aa3-9fd4-4d95bebcea3c	2048	48128	291.75	290.5
4663	read_bb127c10-c110-4afb-b865-b03f9adbf5c9	2048	48128	332.25	336
4664	read_bb1f5115-5181-4e1f-a0ad-191baeadb7e7	2048	48128	289.5	289.25
4665	read_bb390a1c-8557-4a6f-b1b1-31b18681444c	2048	48128	278.75	291.5
4666	read_bb3ad919-d41d-477e-a1b7-07503ffddc3c	2048	48128	282	290.25
4667	read_bb43d38e-ab01-4236-9025-51ebd0d7b488	2048	48128	312	310.75
4668	read_bb4465a7-bb9f-4067-b940-735d83777a07	2048	48128	254.75	263.5
4669	read_bb498ff6-d4be-4db0-8d86-e57fc234f0bf	2048	48128	266.75	289.75
4670	read_bb6bbb9f-591d-4a4d-9c23-10d85e67d4f9	2048	48128	244	246.25
4671	read_bba5ff4f-3ced-4db2-8d14-38f88987ebb2	2048	48128	438.25	448
4672	read_bbada7ac-07ff-4a43-8303-746df862070e	2048	48128	233	236.625
4673	read_bbc27cd6-879b-4eb5-9507-ed4435336df6	2048	48128	277.5	276
4674	read_bbe196a9-3524-4a7f-accd-57fe712475c1	2048	48128	263.25	265
4675	read_bbed741d-cc00-4133-86bc-2d3772a946ae	2048	48128	312	322.25
4676	read_bc01ea7a-6362-4558-a83a-57699208a281	2048	48128	281	281.75
4677	read_bc08b143-1827-44b3-a532-f7c624a772bd	2048	48128	320	330.75
4678	read_bc478db0-bc18-4ef1-a2eb-f48ce141d5e7	2048	48128	291.5	292.75
4679	read_bc627873-af02-4caa-befa-eb29b5496cf1	2048	48128	314.75	314
4680	read_bc86f580-bd8d-4b03-8d85-2f6a468d5500	2048	48128	261	270
4681	read_bc92c4b2-0a4e-4498-808a-9c100f64c0f4	2048	48128	279.75	297.75
4682	read_bc97e1c1-9fe8-40f2-bd7a-2e50bea2ead5	2048	48128	354.5	335.75
4683	read_bc999476-84c3-4472-9e29-10054f611941	2048	48128	278.5	282.75
4684	read_bcac5a46-c084-4043-b3d2-9d3022c28f31	2048	48128	134.75	156.625
4685	read_bcbe839b-e927-4639-9230-94408e9bd2c1	2048	48128	265.5	263
4686	read_bce413e0-9fed-439b-bb4f-9cc8ccb410c3	2048	48128	272	272.5
4687	read_bd0479ff-e987-406c-9b1b-2559164efef3	2048	48128	260.75	290
4688	read_bd15a506-6b79-44f8-a7aa-376a7e1d9b66	2048	48128	242	261.75
4689	read_bd389bcf-b95c-454e-816d-87556d5381b4	2048	48128	330.75	330.75
4690	read_bd3e330c-d3c7-4d70-976e-aa782a0bdaf9	2048	48128	276.25	285
4691	read_bd41c57a-b7b7-44fa-ae12-eefa76b25404	2048	48128	275.75	280
4692	read_bd47e384-5bef-4502-bf25-2321bd26aa8b	2048	48128	318.75	322.75
4693	read_bd518538-296a-42f4-b32e-7a96a762a196	2048	48128	356	367.75
4694	read_bd757fbc-da1d-4ad7-91a7-d90f858a9b23	2048	48128	291	291.25
4695	read_bd76a504-9e9a-4cd8-ba29-25b9b15d1ffe	2048	48128	310	297
4696	read_bd7efc42-afb8-4937-baf4-ae55a98480b4	2048	48128	319.75	325.25
4697	read_bdb5cb95-f0c6-4f9b-8174-0eee0caf0a46	2048	48128	272.25	277
4698	read_bdc17947-ac7d-4cab-966a-606355c0a593	2048	48128	267.75	279
4699	read_bdcd973f-b52e-41c0-964e-92771d437f56	2048	48128	310	302
4700	read_bdee5a53-9c37-4c10-8c99-a1ea34f3297b	2048	48128	217.125	201.25
4701	read_bdf1ac8d-e298-4a66-810f-2f09c324494f	2048	48128	320.25	320.5
4702	read_bdf2b081-554a-41ef-8e70-d33091a47e73	2048	48128	245.5	262.25
4703	read_bdf6f854-494d-4a85-a7f0-74bb04f2e270	2048	48128	285	299
4704	read_bdfe02e5-aa5f-48ae-bd89-87bd1413463e	2048	48128	296.5	319
4705	read_be07d521-cdaf-4944-9d8e-26fbf846e3bb	2048	48128	296.75	303.75
4706	read_be3215b5-f742-4f8d-8eb1-3640d04b3511	2048	48128	247.75	269.75
4707	read_be516097-ff00-4087-a87a-32346bf26877	2048	48128	253.25	271
4708	read_be62a670-e3c6-4e3e-b355-6f4bb1ba0df9	2048	48128	313.5	300.25
4709	read_be645501-9093-4a01-a9fa-dcd920a1a50f	2048	48128	294	304.25
4710	read_be81a47a-6412-40d2-acfc-929791a087c0	2048	48128	259.75	277.25
4711	read_be8bd0c3-d576-4189-a2e2-7d58cf303457	2048	48128	331.25	334.75
4712	read_be987646-ea37-4098-988c-1de69271eb99	2048	48128	265.75	283.75
4713	read_be989fca-2c6a-463b-ac32-e798dd274cff	2048	48128	300.25	306.5
4714	read_be9d0f02-8e52-4190-a8f6-e53c97ac1ae6	2048	48128	281.5	276.75
4715	read_bec05e4e-82b0-4b79-bbc7-20c1e85067bf	2048	48128	299.25	308.25
4716	read_bec43eaa-de97-45b9-94da-de279e25ec47	2048	48128	263	256.5
4717	read_befda686-f25f-4fa8-9788-bbfe21401094	2048	48128	297.25	309
4718	read_bf0ac97b-86ec-4122-931c-18ddd4244749	2048	48128	296	304.25
